"product_code","location_code","is_active"
"PRD_765","LOC_088","1"
"PRD_766","LOC_126","1"
"PRD_767","LOC_088","1"
"PRD_768","LOC_122","1"
"PRD_769","LOC_088","1"
"PRD_770","LOC_088","1"
"PRD_771","LOC_122","1"
"PRD_772","LOC_088","1"
"PRD_773","LOC_088","1"
"PRD_774","LOC_124","1"
"PRD_775","LOC_088","1"
"PRD_776","LOC_088","1"
"PRD_777","LOC_088","1"
"PRD_778","LOC_088","1"
"PRD_779","LOC_088","1"
"PRD_780","LOC_088","1"
"PRD_781","LOC_115","1"
"PRD_782","LOC_115","1"
"PRD_783","LOC_088","1"
"PRD_784","LOC_088","1"
"PRD_785","LOC_088","1"
"PRD_786","LOC_089","1"
"PRD_787","LOC_089","1"
"PRD_788","LOC_107","1"
"PRD_789","LOC_090","1"
"PRD_790","LOC_090","1"
"PRD_791","LOC_108","1"
"PRD_792","LOC_108","1"
"PRD_793","LOC_090","1"
"PRD_794","LOC_109","1"
"PRD_795","LOC_090","1"
"PRD_796","LOC_090","1"
"PRD_797","LOC_110","1"
"PRD_798","LOC_109","1"
"PRD_799","LOC_109","1"
"PRD_800","LOC_091","1"
"PRD_801","LOC_091","1"
"PRD_802","LOC_109","1"
"PRD_803","LOC_090","1"
"PRD_804","LOC_090","1"
"PRD_805","LOC_109","1"
"PRD_806","LOC_090","1"
"PRD_807","LOC_090","1"
"PRD_808","LOC_090","1"
"PRD_809","LOC_090","1"
"PRD_810","LOC_090","1"
"PRD_811","LOC_111","1"
"PRD_812","LOC_090","1"
"PRD_813","LOC_109","1"
"PRD_814","LOC_093","1"
"PRD_815","LOC_094","1"
"PRD_816","LOC_094","1"
"PRD_817","LOC_090","1"
"PRD_818","LOC_090","1"
"PRD_819","LOC_090","1"
"PRD_820","LOC_090","1"
"PRD_821","LOC_090","1"
"PRD_822","LOC_090","1"
"PRD_823","LOC_111","1"
"PRD_824","LOC_109","1"
"PRD_825","LOC_090","1"
"PRD_826","LOC_095","1"
"PRD_827","LOC_090","1"
"PRD_828","LOC_090","1"
"PRD_829","LOC_132","1"
"PRD_830","LOC_096","1"
"PRD_831","LOC_096","1"
"PRD_832","LOC_097","1"
"PRD_833","LOC_090","1"
"PRD_834","LOC_090","1"
"PRD_835","LOC_090","1"
"PRD_1236","LOC_144","1"
"PRD_1237","LOC_144","1"
"PRD_1238","LOC_144","1"
"PRD_1239","LOC_144","1"
"PRD_1240","LOC_144","1"
"PRD_1241","LOC_144","1"
"PRD_1242","LOC_146","1"
"PRD_1243","LOC_146","1"
"PRD_1244","LOC_146","1"
"PRD_1245","LOC_144","1"
"PRD_1246","LOC_146","1"
"PRD_1247","LOC_146","1"
"PRD_1248","LOC_146","1"
"PRD_1249","LOC_146","1"
"PRD_1250","LOC_146","1"
"PRD_1251","LOC_146","1"
"PRD_1252","LOC_146","1"
"PRD_1253","LOC_146","1"
"PRD_1254","LOC_146","1"
"PRD_1255","LOC_146","1"
"PRD_1256","LOC_146","1"
"PRD_1257","LOC_146","1"
"PRD_1258","LOC_146","1"
"PRD_1259","LOC_146","1"
"PRD_1260","LOC_146","1"
"PRD_1261","LOC_146","1"
"PRD_1262","LOC_147","1"
"PRD_1263","LOC_146","1"
"PRD_1264","LOC_146","1"
"PRD_1265","LOC_146","1"
"PRD_1266","LOC_153","1"
"PRD_1267","LOC_153","1"
"PRD_1268","LOC_153","1"
"PRD_1269","LOC_153","1"
"PRD_1270","LOC_155","1"
"PRD_1271","LOC_155","1"
"PRD_1272","LOC_155","1"
"PRD_1273","LOC_154","1"
"PRD_1274","LOC_154","1"
"PRD_1275","LOC_144","1"
"PRD_1276","LOC_144","1"
"PRD_1277","LOC_144","1"
"PRD_1278","LOC_144","1"
"PRD_1279","LOC_152","1"
"PRD_1280","LOC_152","1"
"PRD_1281","LOC_152","1"
"PRD_1282","LOC_146","1"
"PRD_1283","LOC_146","1"
"PRD_1284","LOC_146","1"
"PRD_1285","LOC_146","1"
"PRD_1286","LOC_156","1"
"PRD_1287","LOC_156","1"
"PRD_1288","LOC_156","1"
"PRD_1289","LOC_156","1"
"PRD_1290","LOC_156","1"
"PRD_1291","LOC_156","1"
"PRD_1292","LOC_156","1"
"PRD_1293","LOC_156","1"
"PRD_1294","LOC_156","1"
"PRD_1295","LOC_156","1"
"PRD_1296","LOC_156","1"
"PRD_1297","LOC_156","1"
"PRD_1298","LOC_156","1"
"PRD_1299","LOC_156","1"
"PRD_1300","LOC_156","1"
"PRD_1301","LOC_156","1"
"PRD_1302","LOC_156","1"
"PRD_1303","LOC_156","1"
"PRD_1304","LOC_156","1"
"PRD_1305","LOC_157","1"
"PRD_1306","LOC_156","1"
"PRD_1307","LOC_156","1"
"PRD_1308","LOC_156","1"
"PRD_1309","LOC_156","1"
"PRD_1310","LOC_156","1"
"PRD_1311","LOC_156","1"
"PRD_1312","LOC_156","1"
"PRD_1313","LOC_156","1"
"PRD_1314","LOC_156","1"
"PRD_1315","LOC_156","1"
"PRD_1316","LOC_156","1"
"PRD_1317","LOC_156","1"
"PRD_1318","LOC_156","1"
"PRD_1319","LOC_156","1"
"PRD_1320","LOC_156","1"
"PRD_1321","LOC_156","1"
"PRD_1322","LOC_156","1"
"PRD_1323","LOC_156","1"
"PRD_1324","LOC_156","1"
"PRD_1325","LOC_156","1"
"PRD_1326","LOC_156","1"
"PRD_1327","LOC_156","1"
"PRD_1328","LOC_156","1"
"PRD_1329","LOC_156","1"
"PRD_1330","LOC_156","1"
"PRD_1331","LOC_156","1"
"PRD_1332","LOC_156","1"
"PRD_1333","LOC_156","1"
"PRD_1334","LOC_156","1"
"PRD_1335","LOC_156","1"
"PRD_1336","LOC_159","1"
"PRD_1337","LOC_158","1"
"PRD_1338","LOC_159","1"
"PRD_1339","LOC_159","1"
"PRD_1340","LOC_159","1"
"PRD_1341","LOC_159","1"
"PRD_1342","LOC_159","1"
"PRD_1343","LOC_159","1"
"PRD_1344","LOC_159","1"
"PRD_1345","LOC_159","1"
"PRD_1346","LOC_159","1"
"PRD_1347","LOC_159","1"
"PRD_1348","LOC_159","1"
"PRD_1349","LOC_159","1"
"PRD_1350","LOC_158","1"
"PRD_1351","LOC_160","1"
"PRD_1352","LOC_160","1"
"PRD_1353","LOC_160","1"
"PRD_1354","LOC_161","1"
"PRD_1355","LOC_161","1"
"PRD_1356","LOC_159","1"
"PRD_1357","LOC_159","1"
"PRD_1358","LOC_159","1"
"PRD_1359","LOC_159","1"
"PRD_1360","LOC_159","1"
"PRD_1361","LOC_159","1"
"PRD_1362","LOC_159","1"
"PRD_1363","LOC_159","1"
"PRD_1364","LOC_159","1"
"PRD_1365","LOC_159","1"
"PRD_1366","LOC_159","1"
"PRD_1367","LOC_159","1"
"PRD_1368","LOC_159","1"
"PRD_1369","LOC_159","1"
"PRD_1370","LOC_159","1"
"PRD_1371","LOC_159","1"
"PRD_1372","LOC_159","1"
"PRD_1373","LOC_159","1"
"PRD_1374","LOC_159","1"
"PRD_1375","LOC_159","1"
"PRD_1376","LOC_159","1"
"PRD_1377","LOC_159","1"
"PRD_1378","LOC_159","1"
"PRD_1379","LOC_159","1"
"PRD_1380","LOC_159","1"
"PRD_1381","LOC_162","1"
"PRD_1382","LOC_162","1"
"PRD_1383","LOC_162","1"
"PRD_1384","LOC_162","1"
"PRD_1385","LOC_162","1"
"PRD_1386","LOC_163","1"
"PRD_1387","LOC_163","1"
"PRD_1388","LOC_163","1"
"PRD_1389","LOC_163","1"
"PRD_1390","LOC_164","1"
"PRD_1391","LOC_164","1"
"PRD_1392","LOC_164","1"
"PRD_1393","LOC_164","1"
"PRD_1394","LOC_165","1"
"PRD_1395","LOC_165","1"
"PRD_1396","LOC_166","1"
"PRD_1397","LOC_166","1"
"PRD_1398","LOC_166","1"
"PRD_1399","LOC_167","1"
"PRD_1400","LOC_167","1"
"PRD_1401","LOC_167","1"
"PRD_1402","LOC_168","1"
"PRD_1403","LOC_168","1"
"PRD_1404","LOC_168","1"
"PRD_1405","LOC_169","1"
"PRD_1406","LOC_170","1"
"PRD_1407","LOC_170","1"
"PRD_1408","LOC_170","1"
"PRD_1409","LOC_171","1"
"PRD_1410","LOC_171","1"
"PRD_1411","LOC_169","1"
"PRD_1412","LOC_169","1"
"PRD_1413","LOC_169","1"
"PRD_1414","LOC_169","1"
"PRD_1415","LOC_171","1"
"PRD_1416","LOC_172","1"
"PRD_1417","LOC_172","1"
"PRD_1418","LOC_172","1"
"PRD_1419","LOC_172","1"
"PRD_1420","LOC_172","1"
"PRD_1421","LOC_168","1"
"PRD_1422","LOC_168","1"
"PRD_1423","LOC_167","1"
"PRD_1424","LOC_167","1"
"PRD_1425","LOC_173","1"
"PRD_1426","LOC_173","1"
"PRD_1427","LOC_163","1"
"PRD_1428","LOC_163","1"
"PRD_1429","LOC_163","1"
"PRD_1430","LOC_174","1"
"PRD_1431","LOC_174","1"
"PRD_1432","LOC_174","1"
"PRD_1433","LOC_174","1"
"PRD_1434","LOC_174","1"
"PRD_1435","LOC_174","1"
"PRD_1436","LOC_175","1"
"PRD_1437","LOC_175","1"
"PRD_1438","LOC_175","1"
"PRD_1439","LOC_175","1"
"PRD_1440","LOC_176","1"
"PRD_1441","LOC_176","1"
"PRD_1442","LOC_176","1"
"PRD_1443","LOC_176","1"
"PRD_1444","LOC_176","1"
"PRD_1445","LOC_176","1"
"PRD_1446","LOC_176","1"
"PRD_1447","LOC_176","1"
"PRD_1448","LOC_177","1"
"PRD_1449","LOC_177","1"
"PRD_1450","LOC_180","1"
"PRD_1451","LOC_178","1"
"PRD_1452","LOC_178","1"
"PRD_1453","LOC_178","1"
"PRD_1454","LOC_179","1"
"PRD_1455","LOC_179","1"
"PRD_1456","LOC_175","1"
"PRD_1457","LOC_175","1"
"PRD_1458","LOC_175","1"
"PRD_1459","LOC_175","1"
"PRD_1460","LOC_175","1"
"PRD_1461","LOC_175","1"
"PRD_1462","LOC_175","1"
"PRD_1463","LOC_175","1"
"PRD_1464","LOC_175","1"
"PRD_1465","LOC_175","1"
"PRD_1466","LOC_175","1"
"PRD_1467","LOC_175","1"
"PRD_1468","LOC_175","1"
"PRD_1469","LOC_176","1"
"PRD_1470","LOC_176","1"
"PRD_1471","LOC_176","1"
"PRD_1472","LOC_176","1"
"PRD_1473","LOC_176","1"
"PRD_1474","LOC_176","1"
"PRD_1475","LOC_176","1"
"PRD_1476","LOC_181","1"
"PRD_1477","LOC_181","1"
"PRD_1478","LOC_181","1"
"PRD_1479","LOC_181","1"
"PRD_1480","LOC_181","1"
"PRD_1481","LOC_182","1"
"PRD_1482","LOC_182","1"
"PRD_1483","LOC_182","1"
"PRD_1484","LOC_183","1"
"PRD_1485","LOC_183","1"
"PRD_1486","LOC_184","1"
"PRD_1487","LOC_184","1"
"PRD_1488","LOC_184","1"
"PRD_1489","LOC_184","1"
"PRD_1490","LOC_185","1"
"PRD_1491","LOC_184","1"
"PRD_1492","LOC_184","1"
"PRD_1493","LOC_184","1"
"PRD_1494","LOC_184","1"
"PRD_1495","LOC_184","1"
"PRD_1496","LOC_184","1"
"PRD_1497","LOC_184","1"
"PRD_1498","LOC_184","1"
"PRD_1499","LOC_184","1"
"PRD_1500","LOC_184","1"
"PRD_1501","LOC_184","1"
"PRD_1502","LOC_185","1"
"PRD_1503","LOC_185","1"
"PRD_1504","LOC_185","1"
"PRD_1505","LOC_184","1"
"PRD_1506","LOC_184","1"
"PRD_1507","LOC_184","1"
"PRD_1508","LOC_184","1"
"PRD_1509","LOC_184","1"
"PRD_1510","LOC_186","1"
"PRD_1511","LOC_186","1"
"PRD_1512","LOC_186","1"
"PRD_1513","LOC_186","1"
"PRD_1514","LOC_186","1"
"PRD_1515","LOC_186","1"
"PRD_1516","LOC_186","1"
"PRD_1517","LOC_186","1"
"PRD_1518","LOC_186","1"
"PRD_1519","LOC_186","1"
"PRD_1520","LOC_186","1"
"PRD_1521","LOC_187","1"
"PRD_1522","LOC_187","1"
"PRD_1523","LOC_187","1"
"PRD_1524","LOC_187","1"
"PRD_1525","LOC_187","1"
"PRD_1526","LOC_187","1"
"PRD_1527","LOC_187","1"
"PRD_1528","LOC_187","1"
"PRD_1529","LOC_188","1"
"PRD_1530","LOC_188","1"
"PRD_1531","LOC_188","1"
"PRD_1532","LOC_188","1"
"PRD_1533","LOC_188","1"
"PRD_1534","LOC_189","1"
"PRD_1535","LOC_189","1"
"PRD_1536","LOC_201","1"
"PRD_1537","LOC_200","1"
"PRD_1538","LOC_200","1"
"PRD_1539","LOC_201","1"
"PRD_1540","LOC_199","1"
"PRD_1541","LOC_209","1"
"PRD_1542","LOC_208","1"
"PRD_1543","LOC_207","1"
"PRD_1544","LOC_202","1"
"PRD_1545","LOC_201","1"
"PRD_1546","LOC_201","1"
"PRD_1547","LOC_203","1"
"PRD_1548","LOC_204","1"
"PRD_1549","LOC_205","1"
"PRD_1550","LOC_210","1"
"PRD_1551","LOC_199","1"
"PRD_1552","LOC_211","1"
"PRD_1553","LOC_201","1"
"PRD_1554","LOC_212","1"
"PRD_1555","LOC_206","1"
"PRD_1556","LOC_249","1"
"PRD_1557","LOC_250","1"
"PRD_1558","LOC_220","1"
"PRD_1559","LOC_221","1"
"PRD_1560","LOC_221","1"
"PRD_1561","LOC_213","1"
"PRD_1562","LOC_213","1"
"PRD_1563","LOC_214","1"
"PRD_1564","LOC_215","1"
"PRD_1565","LOC_216","1"
"PRD_1566","LOC_217","1"
"PRD_1567","LOC_240","1"
"PRD_1568","LOC_218","1"
"PRD_1569","LOC_219","1"
"PRD_1570","LOC_242","1"
"PRD_1571","LOC_222","1"
"PRD_1572","LOC_245","1"
"PRD_1573","LOC_251","1"
"PRD_1574","LOC_223","1"
"PRD_1575","LOC_224","1"
"PRD_1576","LOC_225","1"
"PRD_1577","LOC_226","1"
"PRD_1578","LOC_248","1"
"PRD_1579","LOC_242","1"
"PRD_1580","LOC_228","1"
"PRD_1581","LOC_227","1"
"PRD_1582","LOC_229","1"
"PRD_1583","LOC_252","1"
"PRD_1584","LOC_253","1"
"PRD_1585","LOC_250","1"
"PRD_836","LOC_330","1"
"PRD_837","LOC_331","1"
"PRD_838","LOC_332","1"
"PRD_839","LOC_333","1"
"PRD_840","LOC_334","1"
"PRD_841","LOC_335","1"
"PRD_842","LOC_336","1"
"PRD_843","LOC_337","1"
"PRD_844","LOC_338","1"
"PRD_845","LOC_339","1"
"PRD_846","LOC_340","1"
"PRD_847","LOC_341","1"
"PRD_848","LOC_342","1"
"PRD_849","LOC_343","1"
"PRD_850","LOC_344","1"
"PRD_851","LOC_345","1"
"PRD_852","LOC_346","1"
"PRD_853","LOC_347","1"
"PRD_854","LOC_348","1"
"PRD_855","LOC_349","1"
"PRD_856","LOC_350","1"
"PRD_857","LOC_351","1"
"PRD_858","LOC_352","1"
"PRD_859","LOC_353","1"
"PRD_860","LOC_354","1"
"PRD_861","LOC_355","1"
"PRD_862","LOC_356","1"
"PRD_863","LOC_357","1"
"PRD_864","LOC_358","1"
"PRD_865","LOC_359","1"
"PRD_866","LOC_360","1"
"PRD_867","LOC_361","1"
"PRD_868","LOC_362","1"
"PRD_869","LOC_363","1"
"PRD_870","LOC_364","1"
"PRD_871","LOC_365","1"
"PRD_872","LOC_366","1"
"PRD_873","LOC_367","1"
"PRD_874","LOC_368","1"
"PRD_875","LOC_369","1"
"PRD_876","LOC_370","1"
"PRD_877","LOC_371","1"
"PRD_878","LOC_372","1"
"PRD_879","LOC_373","1"
"PRD_880","LOC_374","1"
"PRD_881","LOC_375","1"
"PRD_882","LOC_376","1"
"PRD_883","LOC_377","1"
"PRD_884","LOC_378","1"
"PRD_885","LOC_379","1"
"PRD_886","LOC_380","1"
"PRD_887","LOC_381","1"
"PRD_888","LOC_382","1"
"PRD_889","LOC_383","1"
"PRD_890","LOC_384","1"
"PRD_891","LOC_385","1"
"PRD_892","LOC_386","1"
"PRD_893","LOC_387","1"
"PRD_894","LOC_388","1"
"PRD_895","LOC_389","1"
"PRD_896","LOC_390","1"
"PRD_897","LOC_391","1"
"PRD_898","LOC_392","1"
"PRD_899","LOC_393","1"
"PRD_900","LOC_394","1"
"PRD_901","LOC_395","1"
"PRD_902","LOC_396","1"
"PRD_903","LOC_397","1"
"PRD_904","LOC_398","1"
"PRD_905","LOC_399","1"
"PRD_906","LOC_400","1"
"PRD_907","LOC_401","1"
"PRD_908","LOC_402","1"
"PRD_909","LOC_403","1"
"PRD_910","LOC_404","1"
"PRD_911","LOC_405","1"
"PRD_912","LOC_406","1"
"PRD_913","LOC_407","1"
"PRD_914","LOC_408","1"
"PRD_915","LOC_409","1"
"PRD_916","LOC_410","1"
"PRD_917","LOC_411","1"
"PRD_918","LOC_412","1"
"PRD_919","LOC_413","1"
"PRD_920","LOC_414","1"
"PRD_921","LOC_415","1"
"PRD_922","LOC_416","1"
"PRD_923","LOC_417","1"
"PRD_924","LOC_418","1"
"PRD_925","LOC_419","1"
"PRD_926","LOC_420","1"
"PRD_927","LOC_421","1"
"PRD_928","LOC_422","1"
"PRD_929","LOC_423","1"
"PRD_930","LOC_424","1"
"PRD_931","LOC_425","1"
"PRD_932","LOC_426","1"
"PRD_933","LOC_427","1"
"PRD_934","LOC_428","1"
"PRD_935","LOC_429","1"
"PRD_936","LOC_430","1"
"PRD_937","LOC_431","1"
"PRD_938","LOC_432","1"
"PRD_939","LOC_433","1"
"PRD_940","LOC_434","1"
"PRD_941","LOC_435","1"
"PRD_942","LOC_435","1"
"PRD_943","LOC_436","1"
"PRD_944","LOC_437","1"
"PRD_945","LOC_438","1"
"PRD_946","LOC_439","1"
"PRD_947","LOC_440","1"
"PRD_948","LOC_441","1"
"PRD_949","LOC_442","1"
"PRD_950","LOC_443","1"
"PRD_951","LOC_444","1"
"PRD_952","LOC_445","1"
"PRD_953","LOC_446","1"
"PRD_954","LOC_447","1"
"PRD_955","LOC_448","1"
"PRD_956","LOC_449","1"
"PRD_957","LOC_450","1"
"PRD_958","LOC_451","1"
"PRD_959","LOC_452","1"
"PRD_960","LOC_453","1"
"PRD_961","LOC_454","1"
"PRD_962","LOC_455","1"
"PRD_963","LOC_456","1"
"PRD_964","LOC_457","1"
"PRD_965","LOC_458","1"
"PRD_966","LOC_459","1"
"PRD_967","LOC_460","1"
"PRD_968","LOC_461","1"
"PRD_969","LOC_462","1"
"PRD_970","LOC_463","1"
"PRD_971","LOC_464","1"
"PRD_972","LOC_465","1"
"PRD_973","LOC_466","1"
"PRD_974","LOC_467","1"
"PRD_975","LOC_468","1"
"PRD_976","LOC_469","1"
"PRD_977","LOC_470","1"
"PRD_978","LOC_471","1"
"PRD_979","LOC_472","1"
"PRD_980","LOC_473","1"
"PRD_981","LOC_474","1"
"PRD_982","LOC_475","1"
"PRD_983","LOC_476","1"
"PRD_984","LOC_477","1"
"PRD_985","LOC_478","1"
"PRD_986","LOC_479","1"
"PRD_987","LOC_480","1"
"PRD_988","LOC_481","1"
"PRD_989","LOC_482","1"
"PRD_990","LOC_483","1"
"PRD_991","LOC_484","1"
"PRD_992","LOC_485","1"
"PRD_993","LOC_486","1"
"PRD_994","LOC_487","1"
"PRD_995","LOC_488","1"
"PRD_996","LOC_489","1"
"PRD_997","LOC_490","1"
"PRD_998","LOC_491","1"
"PRD_999","LOC_492","1"
"PRD_1000","LOC_493","1"
"PRD_1001","LOC_494","1"
"PRD_1002","LOC_495","1"
"PRD_1003","LOC_496","1"
"PRD_1004","LOC_497","1"
"PRD_1005","LOC_498","1"
"PRD_1006","LOC_499","1"
"PRD_1007","LOC_500","1"
"PRD_1008","LOC_501","1"
"PRD_1009","LOC_502","1"
"PRD_1010","LOC_503","1"
"PRD_1011","LOC_504","1"
"PRD_1012","LOC_505","1"
"PRD_1013","LOC_506","1"
"PRD_1014","LOC_507","1"
"PRD_1015","LOC_508","1"
"PRD_1016","LOC_509","1"
"PRD_1017","LOC_510","1"
"PRD_1018","LOC_511","1"
"PRD_1019","LOC_512","1"
"PRD_1020","LOC_513","1"
"PRD_1021","LOC_514","1"
"PRD_1022","LOC_515","1"
"PRD_1023","LOC_516","1"
"PRD_1024","LOC_517","1"
"PRD_1025","LOC_518","1"
"PRD_1026","LOC_519","1"
"PRD_1027","LOC_520","1"
"PRD_1028","LOC_521","1"
"PRD_1029","LOC_522","1"
"PRD_1030","LOC_521","1"
"PRD_1031","LOC_523","1"
"PRD_1032","LOC_524","1"
"PRD_1033","LOC_525","1"
"PRD_1034","LOC_526","1"
"PRD_1035","LOC_527","1"
"PRD_1036","LOC_528","1"
"PRD_1037","LOC_529","1"
"PRD_1038","LOC_530","1"
"PRD_1039","LOC_531","1"
"PRD_1040","LOC_532","1"
"PRD_1041","LOC_533","1"
"PRD_1042","LOC_531","1"
"PRD_1043","LOC_534","1"
"PRD_1044","LOC_535","1"
"PRD_1045","LOC_536","1"
"PRD_1046","LOC_537","1"
"PRD_1047","LOC_538","1"
"PRD_1048","LOC_531","1"
"PRD_1049","LOC_528","1"
"PRD_1050","LOC_539","1"
"PRD_1051","LOC_528","1"
"PRD_1052","LOC_540","1"
"PRD_1053","LOC_541","1"
"PRD_1054","LOC_542","1"
"PRD_1055","LOC_543","1"
"PRD_1056","LOC_544","1"
"PRD_1057","LOC_545","1"
"PRD_1058","LOC_546","1"
"PRD_1059","LOC_547","1"
"PRD_1060","LOC_548","1"
"PRD_1061","LOC_544","1"
"PRD_1062","LOC_528","1"
"PRD_1063","LOC_549","1"
"PRD_1064","LOC_550","1"
"PRD_1065","LOC_551","1"
"PRD_1066","LOC_533","1"
"PRD_1067","LOC_552","1"
"PRD_1068","LOC_553","1"
"PRD_1069","LOC_554","1"
"PRD_1070","LOC_535","1"
"PRD_1071","LOC_555","1"
"PRD_1072","LOC_556","1"
"PRD_1073","LOC_557","1"
"PRD_1074","LOC_558","1"
"PRD_1075","LOC_528","1"
"PRD_1076","LOC_559","1"
"PRD_1077","LOC_560","1"
"PRD_1078","LOC_561","1"
"PRD_1079","LOC_562","1"
"PRD_1080","LOC_535","1"
"PRD_1081","LOC_563","1"
"PRD_1082","LOC_564","1"
"PRD_1083","LOC_565","1"
"PRD_1084","LOC_528","1"
"PRD_1085","LOC_566","1"
"PRD_1086","LOC_567","1"
"PRD_1087","LOC_568","1"
"PRD_1088","LOC_569","1"
"PRD_1089","LOC_570","1"
"PRD_1090","LOC_571","1"
"PRD_1090","LOC_573","1"
"PRD_1091","LOC_572","1"
"PRD_1091","LOC_573","1"
"PRD_1091","LOC_575","1"
"PRD_1092","LOC_572","1"
"PRD_1093","LOC_573","1"
"PRD_1093","LOC_575","1"
"PRD_1094","LOC_575","1"
"PRD_1095","LOC_573","1"
"PRD_1095","LOC_575","1"
"PRD_1096","LOC_574","1"
"PRD_1097","LOC_575","1"
"PRD_1098","LOC_573","1"
"PRD_1098","LOC_575","1"
"PRD_1099","LOC_576","1"
"PRD_1099","LOC_575","1"
"PRD_1100","LOC_577","1"
"PRD_1101","LOC_578","1"
"PRD_1102","LOC_579","1"
"PRD_1102","LOC_573","1"
"PRD_1103","LOC_580","1"
"PRD_1104","LOC_573","1"
"PRD_1104","LOC_575","1"
"PRD_1105","LOC_575","1"
"PRD_1106","LOC_575","1"
"PRD_1107","LOC_581","1"
"PRD_1107","LOC_575","1"
"PRD_1108","LOC_582","1"
"PRD_1108","LOC_575","1"
"PRD_1109","LOC_575","1"
"PRD_1110","LOC_587","1"
"PRD_1110","LOC_575","1"
"PRD_1111","LOC_578","1"
"PRD_1112","LOC_583","1"
"PRD_1113","LOC_583","1"
"PRD_1114","LOC_585","1"
"PRD_1114","LOC_575","1"
"PRD_1115","LOC_578","1"
"PRD_1115","LOC_575","1"
"PRD_1116","LOC_584","1"
"PRD_1116","LOC_575","1"
"PRD_1117","LOC_584","1"
"PRD_1118","LOC_586","1"
"PRD_1119","LOC_582","1"
"PRD_1119","LOC_575","1"
"PRD_1120","LOC_580","1"
"PRD_1121","LOC_582","1"
"PRD_1121","LOC_575","1"
"PRD_1122","LOC_588","1"
"PRD_1123","LOC_575","1"
"PRD_1124","LOC_573","1"
"PRD_1125","LOC_578","1"
"PRD_1126","LOC_584","1"
"PRD_1126","LOC_575","1"
"PRD_1127","LOC_576","1"
"PRD_1127","LOC_575","1"
"PRD_1128","LOC_589","1"
"PRD_1128","LOC_575","1"
"PRD_1129","LOC_590","1"
"PRD_1129","LOC_575","1"
"PRD_1130","LOC_591","1"
"PRD_1130","LOC_575","1"
"PRD_1131","LOC_575","1"
"PRD_1132","LOC_575","1"
"PRD_1133","LOC_573","1"
"PRD_1133","LOC_575","1"
"PRD_1134","LOC_592","1"
"PRD_1134","LOC_575","1"
"PRD_1135","LOC_593","1"
"PRD_1135","LOC_575","1"
"PRD_1136","LOC_594","1"
"PRD_1137","LOC_595","1"
"PRD_1138","LOC_596","1"
"PRD_1139","LOC_597","1"
"PRD_1140","LOC_598","1"
"PRD_1140","LOC_599","1"
"PRD_1141","LOC_599","1"
"PRD_1142","LOC_600","1"
"PRD_1142","LOC_596","1"
"PRD_1143","LOC_604","1"
"PRD_1144","LOC_601","1"
"PRD_1145","LOC_602","1"
"PRD_1146","LOC_596","1"
"PRD_1147","LOC_605","1"
"PRD_1147","LOC_599","1"
"PRD_1148","LOC_603","1"
"PRD_1149","LOC_606","1"
"PRD_1150","LOC_607","1"
"PRD_1151","LOC_608","1"
"PRD_1151","LOC_610","1"
"PRD_1152","LOC_609","1"
"PRD_1153","LOC_600","1"
"PRD_1154","LOC_610","1"
"PRD_1154","LOC_599","1"
"PRD_1155","LOC_610","1"
"PRD_1155","LOC_599","1"
"PRD_1156","LOC_596","1"
"PRD_1156","LOC_610","1"
"PRD_1157","LOC_605","1"
"PRD_1157","LOC_610","1"
"PRD_1158","LOC_611","1"
"PRD_1159","LOC_607","1"
"PRD_1160","LOC_610","1"
"PRD_1160","LOC_612","1"
"PRD_1161","LOC_610","1"
"PRD_1161","LOC_612","1"
"PRD_1162","LOC_596","1"
"PRD_1162","LOC_610","1"
"PRD_1163","LOC_610","1"
"PRD_1163","LOC_612","1"
"PRD_1164","LOC_596","1"
"PRD_1164","LOC_610","1"
"PRD_1165","LOC_613","1"
"PRD_1166","LOC_596","1"
"PRD_1166","LOC_610","1"
"PRD_1167","LOC_610","1"
"PRD_1167","LOC_612","1"
"PRD_1168","LOC_607","1"
"PRD_1169","LOC_603","1"
"PRD_1170","LOC_614","1"
"PRD_1171","LOC_610","1"
"PRD_1171","LOC_612","1"
"PRD_1172","LOC_600","1"
"PRD_1172","LOC_610","1"
"PRD_1173","LOC_605","1"
"PRD_1173","LOC_610","1"
"PRD_1174","LOC_615","1"
"PRD_1174","LOC_612","1"
"PRD_1175","LOC_596","1"
"PRD_1175","LOC_610","1"
"PRD_1176","LOC_617","1"
"PRD_1177","LOC_602","1"
"PRD_1177","LOC_610","1"
"PRD_1178","LOC_607","1"
"PRD_1178","LOC_614","1"
"PRD_1179","LOC_616","1"
"PRD_1180","LOC_596","1"
"PRD_1180","LOC_610","1"
"PRD_1181","LOC_618","1"
"PRD_1182","LOC_605","1"
"PRD_1182","LOC_610","1"
"PRD_1183","LOC_610","1"
"PRD_1183","LOC_612","1"
"PRD_1184","LOC_619","1"
"PRD_1185","LOC_620","1"
